"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000108064",356.271416077923,-0.356797996703175,0.0970610507874891,-3.67601621668375,0.000236904469947003,0.000526357505827382,"TFAM","7019","transcription factor A, mitochondrial"
"ENSG00000180257",79.7559631986018,0.736726111303435,0.200481622963276,3.67478126131484,0.000238053274183179,0.000528821473106036,"ZNF816","125893","zinc finger protein 816"
"ENSG00000137941",549.476377926411,0.31511243791638,0.0857802007328188,3.67348683290993,0.000239263011826539,0.000531419953692322,"TTLL7","79739","tubulin tyrosine ligase like 7"
"ENSG00000170906",304.475848781285,-0.373445635961869,0.101663584039714,-3.67334714282731,0.000239393906636902,0.000531621780296161,"NDUFA3","4696","NADH:ubiquinone oxidoreductase subunit A3"
"ENSG00000005189",28.392107152593,-1.21994843553376,0.332361352770464,-3.6705484117351,0.000242030621821161,0.000537387281683159,"REXO5","81691","RNA exonuclease 5"
"ENSG00000233757",21.283781380435,1.44245890785042,0.393010522063682,3.67028063339407,0.00024228432173639,0.000537860665435857,NA,NA,NA
"ENSG00000174501",38.4823640536393,1.03899375966219,0.283110110440148,3.66992813519404,0.000242618667745114,0.000538512891876773,"ANKRD36C","400986","ankyrin repeat domain 36C"
"ENSG00000167674",1459.50745098528,-0.212300107887761,0.0578588252523308,-3.6692778839164,0.000243236569758977,0.000539794172019838,"HDGFL2","84717","HDGF like 2"
"ENSG00000157404",214.487572472863,-0.51820619958562,0.14128093806326,-3.66791307227582,0.000244538287757331,0.000542592305043915,"KIT","3815","KIT proto-oncogene receptor tyrosine kinase"
"ENSG00000079462",264.406357333763,0.406918161347643,0.110947555761017,3.66766224417013,0.000244778230104106,0.000543033982335517,"PAFAH1B3","5050","platelet activating factor acetylhydrolase 1b catalytic subunit 3"
"ENSG00000085788",745.364279618585,0.266162940994504,0.0725831266257413,3.66700848210788,0.000245404657751857,0.000544332776262553,"DDHD2","23259","DDHD domain containing 2"
"ENSG00000171566",1022.74869112765,-0.239445515839029,0.0653098495429416,-3.66630022140216,0.000246085002310107,0.000545750709748346,"PLRG1","5356","pleiotropic regulator 1"
"ENSG00000204514",171.472094328402,0.495915579563102,0.135324017999224,3.6646530815095,0.000247674067919435,0.000549183133573612,"ZNF814","730051","zinc finger protein 814"
"ENSG00000221886",59.2461841813429,-0.842567939044889,0.229964677138902,-3.66390155882925,0.000248402286657853,0.000550635060122868,"ZBED8","63920","zinc finger BED-type containing 8"
"ENSG00000189091",3149.28358179497,-0.173120679444817,0.0472504894050338,-3.66389177392042,0.00024841178137752,0.000550635060122868,"SF3B3","23450","splicing factor 3b subunit 3"
"ENSG00000128655",12.988619240376,-1.95909472271333,0.534921790767052,-3.66239468372393,0.000249868489652011,0.000553771613475391,"PDE11A","50940","phosphodiesterase 11A"
"ENSG00000035681",806.80496701404,0.253950931184002,0.069342638005415,3.66226233222005,0.000249997655881662,0.000553965443013053,"NSMAF","8439","neutral sphingomyelinase activation associated factor"
"ENSG00000147475",1456.84090232837,-0.201694694877471,0.0550891441670403,-3.66124211815482,0.000250995420641826,0.000556083599160089,"ERLIN2","11160","ER lipid raft associated 2"
"ENSG00000108604",888.589773142066,0.273071717181894,0.0746028569644221,3.66033860220824,0.000251882172400755,0.000557955139063848,"SMARCD2","6603","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
"ENSG00000112249",3446.81434301707,0.186708836235262,0.0510196067988668,3.65955066983011,0.000252657882718981,0.000559580123107138,"ASCC3","10973","activating signal cointegrator 1 complex subunit 3"
"ENSG00000012174",803.543386091951,0.258683559409203,0.0706909238271538,3.65936028848215,0.000252845646727086,0.000559902614176251,"MBTPS2","51360","membrane bound transcription factor peptidase, site 2"
"ENSG00000175305",23.00688156382,-1.36556956991643,0.373198516891198,-3.65909699023414,0.000253105540831435,0.000560384696336576,"CCNE2","9134","cyclin E2"
"ENSG00000186625",201.09789049481,-0.45930535485734,0.125531264301694,-3.65889212868497,0.000253307927027935,0.000560739314464173,"KATNA1","11104","katanin catalytic subunit A1"
"ENSG00000103326",1006.20123198836,0.248946533103975,0.0680446397097064,3.65857669562271,0.000253619845461841,0.000561336241863718,"CAPN15","6650","calpain 15"
"ENSG00000105996",21.1472581815306,-1.43955825392052,0.393514202818854,-3.65821168234476,0.000253981241243166,0.000562042460211885,"HOXA2","3199","homeobox A2"
"ENSG00000079257",382.434097296122,-0.389899926328602,0.106640891691337,-3.65619529380094,0.000255986364248001,0.000566385289012484,"LXN","56925","latexin"
"ENSG00000136807",723.135259152279,0.286109482369341,0.0782559754929269,3.65607201964022,0.000256109429916134,0.000566563199224866,"CDK9","1025","cyclin dependent kinase 9"
"ENSG00000204389",306.605164486669,0.391423962249246,0.10710341395517,3.65463571883042,0.00025754739641285,0.000569649378710321,"HSPA1A","3303","heat shock protein family A (Hsp70) member 1A"
"ENSG00000126773",1760.3093975008,0.207045023867431,0.0566650039039163,3.65384292955323,0.00025834434421864,0.000571316946372291,"PCNX4","64430","pecanex 4"
"ENSG00000177106",236.548953698602,-0.445168757428784,0.121868990226616,-3.65284685300987,0.000259348923487439,0.00057344305006828,"EPS8L2","64787","EPS8 like 2"
"ENSG00000197798",274.201025949298,-0.415686110503541,0.113820912718002,-3.65210663468697,0.000260097831527879,0.000575003228753876,"FAM118B","79607","family with sequence similarity 118 member B"
"ENSG00000146411",79.7212219196497,-0.710658721080529,0.194591813234663,-3.65204840464449,0.000260156831102768,0.000575037948195535,"SLC2A12","154091","solute carrier family 2 member 12"
"ENSG00000110274",609.518423180129,-0.284266690994763,0.0778423724307192,-3.65182460552271,0.000260383704628142,0.000575443654720629,"CEP164","22897","centrosomal protein 164"
"ENSG00000173545",815.398996607928,0.255360683795737,0.0699355285304638,3.65137275947665,0.000260842323297013,0.000576361293966217,"ZNF622","90441","zinc finger protein 622"
"ENSG00000130005",420.247927922013,0.32595261872638,0.0892925792551588,3.65038865990142,0.000261843795632775,0.000578477926412927,"GAMT","2593","guanidinoacetate N-methyltransferase"
"ENSG00000204147",74.0686777161477,0.754526570790927,0.206741656110295,3.64961075086094,0.00026263798737035,0.000580135996715947,"ASAH2B","653308","N-acylsphingosine amidohydrolase 2B"
"ENSG00000205250",876.144961892451,0.249798892447763,0.0684628392061227,3.64867854363573,0.00026359268166473,0.000582147987673919,"E2F4","1874","E2F transcription factor 4"
"ENSG00000128708",523.734817748412,-0.314597793165533,0.086224274563362,-3.64859889814846,0.000263674399072585,0.000582231648957951,"HAT1","8520","histone acetyltransferase 1"
"ENSG00000182580",70.0660351487468,-0.846603353464323,0.232157481138839,-3.64667702850387,0.000265653480773709,0.000586504243955519,"EPHB3","2049","EPH receptor B3"
"ENSG00000100147",47.9129006988445,-1.02369900622768,0.280783556044402,-3.64586523744219,0.000266493614158136,0.000588261290219107,"CCDC134","79879","coiled-coil domain containing 134"
"ENSG00000177570",56.2088364815947,-0.841273126724555,0.230761887308944,-3.64563289256799,0.000266734529026094,0.000588695250004083,"SAMD12","401474","sterile alpha motif domain containing 12"
"ENSG00000076650",108.965194849414,-0.641766885324486,0.176130041933003,-3.64371051230773,0.000268735663077601,0.000593013304036668,"GPATCH1","55094","G-patch domain containing 1"
"ENSG00000104671",275.962844508033,0.39421187494419,0.108207989040021,3.64309399371971,0.000269380413052052,0.000594324452445117,"DCTN6","10671","dynactin subunit 6"
"ENSG00000262209",113.026379493613,0.619735009491756,0.170114011141967,3.64305682601631,0.000269419329029668,0.000594324452445117,"PCDHGB3","56102","protocadherin gamma subfamily B, 3"
"ENSG00000253305",57.6159007796288,0.875719603390007,0.240530817070193,3.64077923177074,0.000271814136508183,0.000599507698622,"PCDHGB6","56100","protocadherin gamma subfamily B, 6"
"ENSG00000253276",974.272320703365,-0.237578830331791,0.0652804127008716,-3.63935858402775,0.00027331798435391,0.000602724467572411,"CCDC71L","168455","coiled-coil domain containing 71 like"
"ENSG00000181163",11902.829259909,-0.14505392354939,0.039866511545991,-3.6384905005308,0.000274240741700209,0.000604658952732766,"NPM1","4869","nucleophosmin 1"
"ENSG00000273611",257.946579042597,0.412602803691081,0.113404886444425,3.63831591942277,0.000274426670614387,0.000604957276693192,"ZNHIT3","9326","zinc finger HIT-type containing 3"
"ENSG00000169241",181.798868748699,-0.496205954160338,0.136384840033349,-3.638277934989,0.000274467139689292,0.000604957276693192,"SLC50A1","55974","solute carrier family 50 member 1"
"ENSG00000099821",592.403776167424,-0.281750906639565,0.0774449837585752,-3.63807819390714,0.00027468003830494,0.000605326077445862,"POLRMT","5442","RNA polymerase mitochondrial"
"ENSG00000140521",923.932949636548,0.298512113786272,0.0820554057554987,3.63793355279665,0.000274834303959206,0.000605565564894853,"POLG","5428","DNA polymerase gamma, catalytic subunit"
"ENSG00000204516",246.823531392122,0.42103430705578,0.11573812901424,3.63781850148948,0.000274957068855838,0.000605735576139201,"MICB","4277","MHC class I polypeptide-related sequence B"
"ENSG00000110066",553.660011530865,0.300607768280347,0.0826612970954598,3.63662050854581,0.000276238438324502,0.000608457535294534,"KMT5B","51111","lysine methyltransferase 5B"
"ENSG00000144339",63.9320060641934,0.884582263936051,0.243271421481512,3.63619474309389,0.000276695182032876,0.000609362528230917,"TMEFF2","23671","transmembrane protein with EGF like and two follistatin like domains 2"
"ENSG00000124243",330.797673484179,-0.357887665618068,0.0984324633312176,-3.63587025566762,0.000277043753959844,0.000610029035161579,"BCAS4","55653","breast carcinoma amplified sequence 4"
"ENSG00000158006",278.236978217026,-0.410694158651015,0.112965833054024,-3.63556083771459,0.000277376521167233,0.000610636735966123,"PAFAH2","5051","platelet activating factor acetylhydrolase 2"
"ENSG00000131242",13.9978806101951,-1.83503995155871,0.504751956882597,-3.63552815702216,0.000277411689867459,0.000610636735966123,"RAB11FIP4","84440","RAB11 family interacting protein 4"
"ENSG00000064012",168.242268394658,-0.503621547501442,0.13856719384014,-3.6344933713708,0.000278527417914109,0.000612991079492163,"CASP8","841","caspase 8"
"ENSG00000161328",49.980474939629,0.8926938604315,0.245652727431337,3.63396681879308,0.000279096771162494,0.000614070294841355,"LRRC56","115399","leucine rich repeat containing 56"
"ENSG00000006756",163.974807017121,-0.497253014348954,0.136835239143745,-3.63395436336829,0.000279110252217833,0.000614070294841355,"ARSD","414","arylsulfatase D"
"ENSG00000259494",64.6640841240789,-0.795404141553932,0.218940486866259,-3.63296963909561,0.000280177995948226,0.000616317347165342,"MRPL46","26589","mitochondrial ribosomal protein L46"
"ENSG00000177352",256.97563676028,-0.445497011750231,0.122635053543578,-3.6327053226419,0.000280465247108005,0.000616847062773392,"CCDC71","64925","coiled-coil domain containing 71"
"ENSG00000137817",188.767482471063,0.473116037866777,0.130250641523537,3.63235092228917,0.000280850831823585,0.000617592839119347,"PARP6","56965","poly(ADP-ribose) polymerase family member 6"
"ENSG00000158792",175.644314509495,0.495542227649323,0.136445672352343,3.63179146033805,0.00028146053304501,0.000618831120659465,"SPATA2L","124044","spermatogenesis associated 2 like"
"ENSG00000203879",3574.28032435224,0.189319643225865,0.052156925204539,3.62980836165911,0.000283631716818422,0.000623501566167209,"GDI1","2664","GDP dissociation inhibitor 1"
"ENSG00000152413",262.740740611188,0.415646443675376,0.114512059623481,3.62971764757382,0.000283731408958296,0.000623616043051483,"HOMER1","9456","homer scaffold protein 1"
"ENSG00000128578",58.0485241061117,-0.85295262587913,0.234994179717866,-3.62967553878647,0.000283777696446557,0.000623616043051483,"STRIP2","57464","striatin interacting protein 2"
"ENSG00000150630",1698.5332802226,0.231524287292481,0.0637975132192943,3.62904877650405,0.000284467492944613,0.000625028493182853,"VEGFC","7424","vascular endothelial growth factor C"
"ENSG00000140391",2822.92158159128,0.167779943635682,0.0462422786993533,3.628280187629,0.000285315524178768,0.000626788090000397,"TSPAN3","10099","tetraspanin 3"
"ENSG00000112335",2095.07904843246,-0.182872427638409,0.0504195492502225,-3.62701432991494,0.000286717387574269,0.000629763575617899,"SNX3","8724","sorting nexin 3"
"ENSG00000165152",431.493334896721,-0.319155584597596,0.0880027732906,-3.62665371401069,0.000287117928078477,0.000630539074196152,"TMEM246","84302","transmembrane protein 246"
"ENSG00000154945",769.273332607335,-0.252265124597193,0.0695649970471273,-3.62632265227143,0.000287486103897093,0.000631243252101371,"ANKRD40","91369","ankyrin repeat domain 40"
"ENSG00000169252",32.4073910471759,-1.13711063952397,0.313669521262257,-3.62518690036587,0.000288752544934214,0.0006339192234407,"ADRB2","154","adrenoceptor beta 2"
"ENSG00000089177",262.611795122043,-0.438330558957944,0.120953222050091,-3.62396760936567,0.000290117954022868,0.000636811546080272,"KIF16B","55614","kinesin family member 16B"
"ENSG00000146063",461.203084718745,0.315437194041192,0.0870449351444314,3.62384317384802,0.000290257641335254,0.000637012887015009,"TRIM41","90933","tripartite motif containing 41"
"ENSG00000063438",1179.16202004926,0.223513345726281,0.0617255980579393,3.62108027720491,0.000293375457917054,0.000643749022311962,"AHRR","57491","aryl-hydrocarbon receptor repressor"
"ENSG00000019549",816.212153974087,-0.247357159567622,0.0683199514793715,-3.62056989519831,0.000293954825064776,0.000644913773787638,"SNAI2","6591","snail family transcriptional repressor 2"
"ENSG00000102870",869.175048494256,0.258241984051272,0.071350084927301,3.61936477460953,0.000295327089903103,0.000647817408438152,"ZNF629","23361","zinc finger protein 629"
"ENSG00000006757",62.5828658154179,-0.843716543387393,0.233138465902293,-3.61895039551727,0.000295800326011845,0.000648748337201011,"PNPLA4","8228","patatin like phospholipase domain containing 4"
"ENSG00000097096",81.5003407444615,-0.722683850585649,0.199706974826322,-3.61872113487344,0.000296062455167832,0.000649216035915328,"SYDE2","84144","synapse defective Rho GTPase homolog 2"
"ENSG00000138834",807.005998021846,0.259101271315354,0.0716038768213816,3.61853691192854,0.000296273247326958,0.000649571025255307,"MAPK8IP3","23162","mitogen-activated protein kinase 8 interacting protein 3"
"ENSG00000148300",605.942371373527,0.280615279169382,0.0775678696602439,3.61767417873545,0.000297262278562303,0.000651631883786847,"REXO4","57109","REX4 homolog, 3'-5' exonuclease"
"ENSG00000247626",170.612674103419,0.970636538565383,0.268401719740613,3.61635737469723,0.000298777817109406,0.000654846034133191,"MARS2","92935","methionyl-tRNA synthetase 2, mitochondrial"
"ENSG00000110436",24.720248560763,1.46599674979248,0.405500478742448,3.61527748213486,0.000300026086659289,0.000657473433923227,"SLC1A2","6506","solute carrier family 1 member 2"
"ENSG00000082153",4691.54211926133,-0.164902831894963,0.0456234550141785,-3.61443103867772,0.000301007920439924,0.000659516199155901,"BZW1","9689","basic leucine zipper and W2 domains 1"
"ENSG00000174370",6.56629023143366,-3.2668728009439,0.903926034697764,-3.61409305135924,0.000301400809504743,0.000660268110150419,"C11orf45","219833","chromosome 11 open reading frame 45"
"ENSG00000176697",2650.88046436443,-0.173904008064149,0.0481336156664479,-3.6129429642114,0.000302741314110853,0.000663095338723671,"BDNF","627","brain derived neurotrophic factor"
